subset,sample_id,num_nodes,num_faces,inlet_count,wss_mag_mean,wss_mag_std,wss_mag_max,pressure_mean,pressure_min,pressure_max,pressure_range
bifurcating,sample_0525,18917,37830,961,11.695322600715887,5.928126951589896,58.20379596786514,133301.39999487894,133105.875,133784.65625,678.78125
bifurcating,sample_0526,20501,40998,1420,13.486627987109701,9.533832738106533,74.05519433125295,133522.38960523266,133223.640625,133949.40625,725.765625
bifurcating,sample_0527,18025,36046,885,11.987926257780906,6.760354100046656,62.672209668151666,133508.31307905685,133307.125,133878.9375,571.8125
bifurcating,sample_0528,14246,28488,675,15.25200168183386,7.609058887303887,109.87969253643273,133642.2050882704,133318.59375,134308.546875,989.953125
bifurcating,sample_0529,17646,35288,841,13.427622751671377,7.602600827861378,90.05085350424226,133572.29393081294,133344.25,134089.765625,745.515625
bifurcating,sample_0530,18193,36382,886,12.511498226487461,6.866639760899364,75.33117119231828,133603.23528623648,133386.328125,134186.578125,800.25
bifurcating,sample_0531,16944,33884,794,14.397728376435895,9.288356657244217,81.22426127259929,133582.04234998376,133273.5625,133963.890625,690.328125
bifurcating,sample_0532,12557,25110,611,17.446914366942508,8.45610066483691,85.64436927087438,133762.9372548678,133321.859375,134236.234375,914.375
bifurcating,sample_0533,11985,23966,581,17.905884709298707,8.461270479660282,105.09383177716477,133787.47341207758,133306.328125,134391.90625,1085.578125
bifurcating,sample_0534,15851,31698,774,12.929419845535499,6.416635504233943,71.36989783997096,133579.02986503218,133108.828125,134014.140625,905.3125
bifurcating,sample_0535,16692,33380,817,12.823660120619376,6.238117935737766,62.98495504543535,133552.70658193296,133300.171875,134049.984375,749.8125
bifurcating,sample_0536,16297,32590,741,13.90189552764361,8.071696212164333,78.05386847945867,133605.47109322267,133334.8125,134035.875,701.0625
bifurcating,sample_0537,18203,36402,879,11.265857935423162,6.640895287883947,84.46854865636023,133542.59023066252,133374.359375,134150.703125,776.34375
bifurcating,sample_0538,16011,32018,775,14.609764078589146,8.041101500956602,83.95937036360854,133610.61829952846,133331.8125,134127.484375,795.671875
bifurcating,sample_0539,14261,28518,714,17.307791794876913,10.275769923225937,99.8409514873442,133727.73341411893,133092.28125,134167.484375,1075.203125
bifurcating,sample_0540,22702,45400,1569,9.01523104886206,6.659649776595685,94.4315722661308,133445.37824310633,133038.4375,134192.578125,1154.140625
bifurcating,sample_0541,17042,34080,800,10.481729014980926,5.345823071134956,58.473475657746995,133527.05395035062,133342.21875,133919.125,576.90625
bifurcating,sample_0542,16361,32718,784,10.831929649739712,5.069676639429012,48.47407732608882,133510.51798197697,133258.921875,133779.90625,520.984375
bifurcating,sample_0543,18299,36594,841,12.321857541865562,7.952680069913213,67.28478085824469,133536.4136547762,133317.796875,133931.9375,614.140625
bifurcating,sample_0544,17596,35188,797,11.687447151531629,6.000905005318524,76.81605877186864,133544.73700077433,133329.5625,134114.6875,785.125
bifurcating,sample_0545,17190,34376,883,10.531381384137513,5.331725180054636,28.137276573326695,133392.44731130017,133198.296875,133562.96875,364.671875
bifurcating,sample_0546,13028,26052,645,17.85662979284988,8.351051270107458,106.77819815305776,133728.65139867016,133269.15625,134516.546875,1247.390625
bifurcating,sample_0547,15069,30134,745,15.249182388760147,7.940620435138224,101.61892989823552,133629.44884883703,133321.765625,134378.453125,1056.6875
bifurcating,sample_0548,18415,36826,890,11.183097991235543,5.880111012819611,66.46801603781203,133695.73479500407,133507.015625,134058.953125,551.9375
bifurcating,sample_0549,17006,34008,825,15.242807648161104,9.177892907396641,84.02795720869105,133594.61428227538,133309.609375,134091.234375,781.625
bifurcating,sample_0550,14961,29918,722,16.15290635203213,9.227934082864635,86.74074103993003,133630.79580555277,133315.796875,134116.703125,800.90625
bifurcating,sample_0551,14291,28578,666,13.324888988536271,6.103421248973788,53.94256390132826,133619.91132858966,133333.65625,133933.015625,599.359375
bifurcating,sample_0552,15482,30960,704,12.148477536505903,5.7947269488915545,54.075712177424414,133587.37544911026,133340.109375,133901.375,561.265625
bifurcating,sample_0553,15882,31760,764,14.057826549924163,6.714066610783985,94.29604536010336,133616.5886184045,133337.75,134265.078125,927.328125
bifurcating,sample_0554,15702,31400,749,14.215123464251054,7.8163622574621705,76.37376292726356,133613.3495941998,133335.875,134084.015625,748.140625
bifurcating,sample_0555,15381,30758,717,12.009505046709313,5.5971362852375375,51.66360170634239,133565.35492958032,133315.578125,133853.765625,538.1875
bifurcating,sample_0556,15888,31772,702,12.37168688232023,5.794575495928078,61.06668847204735,133581.64461680985,133327.34375,133969.421875,642.078125
bifurcating,sample_0557,16313,32622,797,15.684970873260857,9.020505344755241,91.93435228244458,133637.71625103446,133327.375,134178.71875,851.34375
bifurcating,sample_0558,20466,40928,1434,8.78011643258795,4.222031601260396,26.007065238598006,133371.51689158237,133238.03125,133592.96875,354.9375
bifurcating,sample_0559,17054,34104,787,11.88999602430841,6.898584379555735,68.14280476513075,133488.9942581286,133277.515625,133978.625,701.109375
bifurcating,sample_0560,14923,29842,712,15.336652897621546,8.057330111112256,90.54534229838184,133623.43615873987,133314.359375,134134.390625,820.03125
bifurcating,sample_0561,17886,35768,845,11.61876183743554,6.043780474398876,57.98865862739599,133553.5403597786,133346.0,133963.578125,617.578125
bifurcating,sample_0562,12352,24700,613,19.979870522848646,9.415587981399433,91.40227729601746,133817.29538359173,133319.28125,134365.921875,1046.640625
bifurcating,sample_0563,14438,28872,699,14.652914415835209,6.563028076484349,78.85269690545678,133641.8844661224,133287.21875,134145.8125,858.59375
bifurcating,sample_0564,18242,36480,910,13.014304092175239,7.501939378652056,72.70856550727397,133504.3754454007,133287.0,133994.609375,707.609375
bifurcating,sample_0565,18730,37456,923,13.03927988721504,7.411823894014805,73.25319666039908,133530.759763748,133319.4375,134029.453125,710.015625
bifurcating,sample_0566,17109,34214,793,12.851951468635635,6.492803093919759,69.15828220070821,133579.4953971594,133337.625,133999.078125,661.453125
bifurcating,sample_0567,16665,33326,762,12.707603034506565,7.548540340486452,70.52788786446791,133578.59045342033,133353.796875,133982.703125,628.90625
bifurcating,sample_0568,14597,29190,655,13.970491917410845,6.594240084161916,70.31696898049604,133649.48922295676,133326.65625,134114.171875,787.515625
bifurcating,sample_0569,16481,32958,793,14.487844395638648,7.556683712356135,74.5812879544338,133604.08342181906,133340.125,134081.796875,741.671875
bifurcating,sample_0570,16677,33350,849,13.33465745179974,6.6048940757403445,64.42288404834171,133601.83051414374,133359.578125,133945.453125,585.875
bifurcating,sample_0571,19803,39602,1037,11.577973526714683,7.03960013435338,96.37948532591895,133486.95811319622,133307.859375,134128.828125,820.96875
bifurcating,sample_0572,19071,38138,908,11.453255321866626,6.6831429833715,82.44425730726635,133496.7714904174,133323.890625,134188.203125,864.3125
bifurcating,sample_0573,18699,37394,939,9.927377530561325,4.980741311855376,64.40080274951421,133551.7107081261,133390.71875,134036.09375,645.375
bifurcating,sample_0574,16521,33038,763,13.300422918698597,8.711500826861906,70.54899684676516,133578.52159467497,133235.015625,133975.5,740.484375
bifurcating,sample_0575,16840,33676,860,11.690633571076573,5.2985296865437155,57.45878221100135,133535.25574246584,133300.375,133909.484375,609.109375
bifurcating,sample_0576,16642,33280,800,14.003952368842999,7.878844247112523,73.49125928767876,133592.35663344248,133334.953125,134036.25,701.296875
bifurcating,sample_0577,14481,28958,666,13.023774180574973,6.191913856393229,56.089390222584285,133585.29670128098,133301.484375,133867.1875,565.703125
bifurcating,sample_0578,16103,32202,783,12.188088000039093,5.425407274515715,65.1911524289586,133574.91922603708,133325.171875,134271.75,946.578125
bifurcating,sample_0579,14068,28132,678,16.15261517327434,8.764424964910408,86.05616184465214,133688.0688286359,133315.921875,134150.5,834.578125
bifurcating,sample_0580,13822,27640,647,15.80950953129413,6.762344104129822,76.62722574863398,133703.3096365848,133336.1875,134231.71875,895.53125
bifurcating,sample_0581,20822,41640,1430,11.36382719930826,7.232019616159809,62.21069559753052,133446.06394603665,133234.703125,133822.5,587.796875
bifurcating,sample_0582,19724,39444,1287,11.717768799681226,6.901136788721698,75.79851387537974,133482.5408964016,133269.84375,133932.453125,662.609375
bifurcating,sample_0583,18131,36258,915,11.317493979108008,7.088375290512651,98.36557877339204,133456.1437791283,132979.0,134210.796875,1231.796875
bifurcating,sample_0584,18013,36022,857,12.606663221211631,7.766422595868488,74.38423617170663,133546.72499201965,133347.40625,133990.421875,643.015625
bifurcating,sample_0585,18405,36806,896,12.279527801772696,7.000198665512067,78.16730113124419,133501.78993225345,133285.09375,134081.171875,796.078125
bifurcating,sample_0586,17207,34410,784,12.202781359252455,6.602037186287319,94.58638540369773,133524.37486197476,133312.453125,134141.921875,829.46875
bifurcating,sample_0587,16945,33886,821,10.72541932598273,5.730922531383809,51.32019072501486,133542.1129075686,133342.265625,133887.015625,544.75
bifurcating,sample_0588,18907,37810,924,11.00391449630379,5.647611554102986,53.26212674150865,133513.9105721426,133307.25,133757.765625,450.515625
bifurcating,sample_0589,14994,29984,701,13.569620824706375,6.686834064649843,72.48077583744329,133606.61496160965,133329.28125,134209.390625,880.109375
bifurcating,sample_0590,13881,27758,686,17.300736809355374,8.635602316922848,74.89991127873141,133701.84461561666,133312.6875,134228.265625,915.578125
bifurcating,sample_0591,14106,28208,653,14.669095200398148,7.470726574352339,73.34018713993171,133661.34252047,133330.71875,134035.953125,705.234375
bifurcating,sample_0592,16155,32306,762,12.123658842858218,5.5552113853537834,46.2798526013631,133582.07795670844,133352.8125,133858.09375,505.28125
bifurcating,sample_0593,19547,39090,986,10.295515817136474,5.601703619817012,82.93957308648763,133414.8290298703,133151.984375,134036.96875,884.984375
bifurcating,sample_0594,16223,32442,776,11.350290184434696,5.321539929026361,57.38494226361796,133540.9248154626,133331.03125,134045.0,713.96875
bifurcating,sample_0595,17338,34672,854,12.57404555644933,6.547722209124537,71.28901536458949,133583.30396834266,133387.640625,133906.734375,519.09375
bifurcating,sample_0596,15879,31754,758,12.30021524987765,6.012590642869439,83.72301802994038,133547.0929470527,133302.15625,133998.53125,696.375
bifurcating,sample_0597,19155,38306,964,13.149495304217815,8.196813080377831,84.87638655359584,133514.59744028974,133299.203125,134009.40625,710.203125
bifurcating,sample_0598,15071,30138,727,12.857598273465454,5.8115931146605675,41.10189269582195,133564.25125862582,133312.0625,133914.78125,602.71875
bifurcating,sample_0599,15937,31870,798,11.088148873655735,5.072154258060666,31.464832743540594,133527.3552327132,133332.203125,133841.328125,509.125
bifurcating,sample_0600,18047,36090,853,11.908475166708175,6.788859238765247,78.9566683272685,133523.2399256109,133322.015625,133942.15625,620.140625
bifurcating,sample_0601,18554,37104,963,11.525359671824127,6.330025318952366,72.20068900961282,133576.12469093592,133391.0625,134001.625,610.5625
bifurcating,sample_0602,14383,28762,661,14.44511446648905,7.241012222894085,82.95809185349317,133623.5623392199,133307.90625,134003.984375,696.078125
bifurcating,sample_0603,16563,33122,819,12.609014375820834,6.479588099401589,66.48854754421774,133559.8057605808,133319.984375,133899.5625,579.578125
bifurcating,sample_0604,13210,26416,616,15.154594919184262,6.819063991339609,110.59113462562013,133667.11270581,133319.15625,134423.65625,1104.5
bifurcating,sample_0605,15008,30012,719,15.35531486479672,8.566091793306478,83.70735067175565,133630.33765116936,133320.375,134100.515625,780.140625
bifurcating,sample_0606,13970,27936,689,15.00718580680656,6.985648645103226,72.46223243293421,133641.83434256443,133319.984375,134028.359375,708.375
bifurcating,sample_0607,14208,28412,655,13.291522249282012,5.630532784589994,41.046840701546515,133616.6693137229,133333.59375,133963.296875,629.703125
bifurcating,sample_0608,17014,34024,798,13.514021068033768,7.842707433044415,72.57405659403523,133568.04035096098,133318.421875,133995.078125,676.65625
bifurcating,sample_0609,18018,36032,939,11.194577610730525,5.765204024434201,59.49651875123136,133515.08151310496,133330.546875,133827.578125,497.03125
bifurcating,sample_0610,13120,26236,620,15.665299504084052,7.416385184492446,73.26071328129174,133685.98555521152,133323.546875,134146.84375,823.296875
bifurcating,sample_0611,15382,30760,752,13.457014439629065,6.433882110870431,61.64563935724968,133584.3821573105,133300.5625,133956.171875,655.609375
bifurcating,sample_0612,14607,29210,684,13.870498796792111,6.08643337778911,62.199577131743204,133629.85697674917,133348.5625,133989.328125,640.765625
bifurcating,sample_0613,17287,34570,788,11.963509285175796,6.896139051237868,62.31671192594938,133526.2275797926,133322.9375,133917.734375,594.796875
bifurcating,sample_0614,19776,39548,1425,10.588859272938286,5.705526280652885,58.6392602431711,133444.76516911283,133176.5625,134204.234375,1027.671875
bifurcating,sample_0615,16957,33910,782,13.423929941967756,8.313578097690947,73.48055893794866,133581.11588963997,133329.4375,133980.46875,651.03125
bifurcating,sample_0616,17933,35862,842,12.136168346375616,7.1798762813599,64.38971431427728,133571.6396622149,133354.5,133961.8125,607.3125
bifurcating,sample_0617,18726,37448,948,12.317844366247861,7.012020823312757,79.79048484990716,133511.26418899524,133350.984375,133963.546875,612.5625
bifurcating,sample_0618,18973,37942,887,10.742638063216669,5.625927860586948,52.55849740362926,133719.84809251962,133541.515625,133961.65625,420.140625
bifurcating,sample_0619,13884,27764,711,16.11333679010701,7.280464010012243,55.77080578467843,133678.67751323467,133321.90625,134104.34375,782.4375
bifurcating,sample_0620,16694,33384,788,13.113130099177836,7.575845634095475,81.30510419363455,133547.96204006678,133312.84375,134029.84375,717.0
bifurcating,sample_0621,15527,31050,803,15.431660759266292,7.113909741410575,78.44494726936871,133576.30496574516,133134.453125,134672.859375,1538.40625
